tweet_id,media_id,image_url,character_name,character_ruby,work_name,rating
1227184813137743872,1227184808771481600,https://pbs.twimg.com/media/EQfWFOiUcAAfgH_.jpg,アリーナ,ありーな,ドラゴンクエスト,0
1227535164042964992,1227535159584387072,https://pbs.twimg.com/media/EQkUuVBUcAAD299.jpg,鹿目 まどか,かなめ まどか,魔法少女まどか☆マギカ,0
1227833534351474688,1227833506560008192,https://pbs.twimg.com/media/EQokEaHU4AAXJXD.jpg,柊 かがみ,ひいらぎ かがみ,らき☆すた,0
1228195527809875969,1228195519362555904,https://pbs.twimg.com/tweet_video_thumb/EQttUU5U4AAeH_d.jpg,ミヅキ,みづき,ポケットモンスター,0
1228634493575024641,1228634489724628992,https://pbs.twimg.com/media/EQz8jw7UcAANdnd.jpg,島風,しまかぜ,艦隊これくしょん,0
1228994726692450304,1228994722493947907,https://pbs.twimg.com/media/EQ5EMEkU4AMt1k2.jpg,双葉 杏,ふたば あんず,アイドルマスターシンデレラガールズ,0
1229263245115969536,1229263241181708288,https://pbs.twimg.com/media/EQ84Z6oUwAAHenl.jpg,キュアホワイト、雪城 ほのか,きゅあほわいと、ゆきしろ ほのか,ふたりはプリキュア,0
1229641455569793025,1229641451752919046,https://pbs.twimg.com/media/ERCQYqzUEAYjDpD.jpg,絹旗 最愛,きぬはた さいあい,とある魔術の禁書目録,0
1230115624036102144,1230115620051513344,https://pbs.twimg.com/media/ERI_o5XUcAATO3c.jpg,森久保 乃々,もりくぼ のの,アイドルマスターシンデレラガールズ,0
1230258755951984640,1230258752273543168,https://pbs.twimg.com/media/ERLB0ScUcAAEIHR.jpg,水谷 雫,みずたに しずく,となりの怪物くん,0
1230774851394097154,1230774817046974465,https://pbs.twimg.com/media/ERSXLNiU0AE5Pxq.jpg,田井中 律,たいなか りつ,けいおん！,0
1231060625670864901,1231060607589220352,https://pbs.twimg.com/media/ERWbGaRVAAAkdc5.jpg,前川 みく,まえかわ みく,アイドルマスターシンデレラガールズ,0
1231463814383595521,1231463803826524161,https://pbs.twimg.com/media/ERcJzhTU0AE7hIF.jpg,東北 きりたん,とうほく きりたん,東北ずん子,0
1231892810988572672,1231892793187946496,https://pbs.twimg.com/media/ERiP9_NU0AAomV1.jpg,小宮 果穂,こみや かほ,アイドルマスターシャイニーカラーズ,0
1232256615924895745,1232256556827176960,https://pbs.twimg.com/media/ERnaz0XUcAAXYcs.jpg,アンチョビ,あんちょび,ガールズ&パンツァー,0
1232846240099913728,1232846224027312129,https://pbs.twimg.com/media/ERvzG93UYAEO3u6.jpg,和泉 紗霧,いずみ さぎり,エロマンガ先生,0
1233721783464775686,1233721768675659777,https://pbs.twimg.com/media/ER8PaX2UUAEs3h8.jpg,蕪羅亭 魔梨威、マリー,ぶらてい まりい、まりー,じょしらく,0
1234044309113950208,1234044299815186432,https://pbs.twimg.com/media/ESA0wJ-UcAAbylb.jpg,金剛,こんごう,艦隊これくしょん,0
1234656053125505024,1234656015963942912,https://pbs.twimg.com/media/ESJhGuNUcAA-ZrJ.jpg,千反田 える,ちたんだ える,〈古典部〉シリーズ,0
1235104373757243398,1235104332338458624,https://pbs.twimg.com/media/ESP42K2UcAAEAeD.jpg,ナルメア,なるめあ,グランブルファンタジー,0
1235770042404519936,1235770017070923779,https://pbs.twimg.com/media/ESZWSHuXQAMC5He.jpg,リーリエ,りーりえ,ポケットモンスター,0
1236212179554074624,1236212163842211840,https://pbs.twimg.com/media/ESfoaczVAAADhnP.jpg,ハッカドール3号、3号,はっかどーる3ごう、3ごう,ハッカドール,0
