tweet_id,media_id,image_url,character_name,character_ruby,work_name
1494285306136129537,1494285301174333448,https://pbs.twimg.com/media/FLzEkHmVcAg-dn4.jpg,うさだ ヒカル、ラ・ビ・アン・ローズ、ラビアン,うさだ ひかる、ら び あん ろーず、らびあん,デ・ジ・キャラット
1494285401317527552,1494285392714944512,https://pbs.twimg.com/media/FLzEpcnUUAAtIKP.jpg,不破 湊,ふわ みなと,にじさんじ
1494285401317527552,1494285392975073287,https://pbs.twimg.com/media/FLzEpdlVkAci4wZ.jpg,安城 鳴子,あんじょう なるこ,あの日見た花の名前を僕達はまだ知らない
1494285401317527552,1494285393113464834,https://pbs.twimg.com/media/FLzEpeGVQAIY9zA.jpg,アーニャ・フォージャー,あーにゃ ふぉーじゃー,SPY×FAMILY
1494285401317527552,1494285393302155269,https://pbs.twimg.com/media/FLzEpezUcAUgxfu.jpg,花園 ゆりね,はなぞの ゆりね,邪神ちゃんドロップキック
1497952222964895746,1497952218695102468,https://pbs.twimg.com/media/FMnLmz3UcAQb9rV.jpg,キズナ アイ,きずな あい,VTuber
1497952222964895746,1497952218665799687,https://pbs.twimg.com/media/FMnLmzwVUAcyd9U.jpg,双葉 杏,ふたば あんず,アイドルマスターシンデレラガールズ
1497952222964895746,1497952218665807872,https://pbs.twimg.com/media/FMnLmzwVcAAadYh.jpg,明日 小路,あけび こみち,明日ちゃんのセーラー服
1497952222964895746,1497952218682515456,https://pbs.twimg.com/media/FMnLmz0UYAA8wZI.jpg,綾波 レイ,あやなみ れい,新世紀エヴァンゲリオン
1497952333677748227,1497952327931625474,https://pbs.twimg.com/media/FMnLtKzVgAIsndw.jpg,山田 葵,やまだ あおい,WORKING!!
